year,month,day,title,file
2024,02,20,"‘Israel’s apartheid must end,’ South Africa says at ICJ hearing",data_in/articles\2024-02-20_1008.txt
2024,02,20,US vetoes another UN Security Council resolution urging Gaza war ceasefire,data_in/articles\2024-02-20_1009.txt
2024,02,20,"Namibia, Gaza and German hypocrisy on genocide",data_in/articles\2024-02-20_1010.txt
2024,02,20,"Kites fill Rafah’s skies, a symbol of hope amid Israel’s war on Gaza",data_in/articles\2024-02-20_1011.txt
2024,02,20,"Israel’s war on Gaza: List of key events, day 137",data_in/articles\2024-02-20_1012.txt
2024,02,20,ICJ hearings on Israel’s occupation of Palestine updates: Day two,data_in/articles\2024-02-20_1013.txt
2024,02,20,"Israeli forces kill, wound Palestinians waiting for food aid in Gaza",data_in/articles\2024-02-20_1014.txt
2024,02,21,Israeli air strikes kills two people in Syria’s capital: State media,data_in/articles\2024-02-21_1000.txt
2024,02,21,"Colombia, Bolivia back Brazil’s Lula in Israel row over Gaza war comments",data_in/articles\2024-02-21_1001.txt
2024,02,21,"In Gaza City, death and famine take hold amid Israel’s war",data_in/articles\2024-02-21_1002.txt
2024,02,21,ICJ hearings on Israel’s occupation of Palestine updates: Day three,data_in/articles\2024-02-21_1003.txt
2024,02,21,"Israel’s war on Gaza: List of key events, day 138",data_in/articles\2024-02-21_1004.txt
2024,02,21,World slams US ceasefire veto at UN Security Council on Israel’s Gaza war,data_in/articles\2024-02-21_1005.txt
2024,02,21,"WFP halts food deliveries to north Gaza amid ‘complete chaos, violence’",data_in/articles\2024-02-21_1006.txt
2024,02,21,US Congressman Andy Ogles stirs outrage with Gaza comment – ‘Kill them all’,data_in/articles\2024-02-21_991.txt
2024,02,21,Chaos erupts as UK parliament votes on Gaza ceasefire,data_in/articles\2024-02-21_992.txt
2024,02,21,Can Israel be stopped from using starvation as a weapon of war?,data_in/articles\2024-02-21_993.txt
2024,02,21,Israeli parliament backs Netanyahu’s rejection of a Palestinian state,data_in/articles\2024-02-21_994.txt
2024,02,21,US tells ICJ Israel should not be ordered to immediately end occupation,data_in/articles\2024-02-21_995.txt
2024,02,21,US faith leaders call for a ceasefire. Will President Biden listen?,data_in/articles\2024-02-21_996.txt
2024,02,21,Occupied Jerusalem: ‘There is no Palestinian male that hasn’t been beaten’,data_in/articles\2024-02-21_997.txt
2024,02,21,What’s troubling Brazil-Israel ties? Unpacking a love-hate relationship,data_in/articles\2024-02-21_998.txt
2024,02,21,The world’s moral failure in Gaza should shame us all,data_in/articles\2024-02-21_999.txt
2024,02,22,How does humanitarian assistance enter Gaza?,data_in/articles\2024-02-22_978.txt
2024,02,22,Palestine: Transfer,data_in/articles\2024-02-22_979.txt
2024,02,22,China tells ICJ justice ‘must not be denied’ to Palestinians,data_in/articles\2024-02-22_980.txt
2024,02,22,"Houthis order ‘ban’ on Israel, US and UK-linked ships in the Red Sea",data_in/articles\2024-02-22_981.txt
2024,02,22,‘Hell for us’: Why Yemenis fear the US Houthi ‘terrorist’ designation,data_in/articles\2024-02-22_982.txt
2024,02,22,What could a ruling on Israeli occupation mean for Palestine’s future?,data_in/articles\2024-02-22_983.txt
2024,02,22,Israel bombards Gaza’s Rafah as ground offensive looms,data_in/articles\2024-02-22_984.txt
2024,02,22,Israel military’s top lawyer warns troops over ‘improper conduct’ in Gaza,data_in/articles\2024-02-22_985.txt
2024,02,22,"One person killed in checkpoint shooting near Jerusalem, Israeli police say",data_in/articles\2024-02-22_986.txt
2024,02,22,US military targets Houthi antiship cruise missiles in preemptive strikes,data_in/articles\2024-02-22_987.txt
2024,02,22,How does Israel’s occupation of Palestine work?,data_in/articles\2024-02-22_988.txt
2024,02,22,"Israel’s war on Gaza: List of key events, day 139",data_in/articles\2024-02-22_989.txt
2024,02,22,Israeli siege turns Gaza’s Nasser Hospital into ‘a place of death’,data_in/articles\2024-02-22_990.txt
2024,02,23,Is the Red Sea becoming fully militarised?,data_in/articles\2024-02-23_968.txt
2024,02,23,Palestinian Authority says Israeli post-war Gaza plan ‘destined to fail’,data_in/articles\2024-02-23_969.txt
2024,02,23,Qatar condemns ‘double standards’ at ICJ hearing on Israeli occupation,data_in/articles\2024-02-23_970.txt
2024,02,23,"When words fail, we must turn to the law",data_in/articles\2024-02-23_971.txt
2024,02,23,"German lawyers sue Scholz, alleging complicity in Gaza ‘genocide’",data_in/articles\2024-02-23_972.txt
2024,02,23,At least 40 people killed in central Gaza as Israel touts post-war plan,data_in/articles\2024-02-23_973.txt
2024,02,23,"‘Beaten, stripped, used as human shield’: Gaza victim recalls Israel terror",data_in/articles\2024-02-23_974.txt
2024,02,23,‘Stop the genocide’: New York protesters demand end to Israel’s war on Gaza,data_in/articles\2024-02-23_975.txt
2024,02,23,Houthis are recruiting record fighters. How will this affect Yemen?,data_in/articles\2024-02-23_976.txt
2024,02,23,"Israel’s war on Gaza: List of key events, day 140",data_in/articles\2024-02-23_977.txt
2024,02,24,"Israeli air raid hits residence, kills at least seven in Gaza’s Rafah",data_in/articles\2024-02-24_960.txt
2024,02,24,Palestinians cling to life in Rafah as Israel threatens Gaza’s last refuge,data_in/articles\2024-02-24_961.txt
2024,02,24,‘Our bodies know the pain’: Why Norway’s reindeer herders support Gaza,data_in/articles\2024-02-24_962.txt
2024,02,24,US warns of ‘disaster’ amid oil slick in Red Sea from ship hit by Houthis,data_in/articles\2024-02-24_963.txt
2024,02,24,US says new Israeli settlements ‘inconsistent’ with international law,data_in/articles\2024-02-24_964.txt
2024,02,24,"Israel’s war on Gaza: List of key events, day 141",data_in/articles\2024-02-24_965.txt
2024,02,24,How Israel’s war on Gaza is bleeding Egypt’s economy,data_in/articles\2024-02-24_966.txt
2024,02,24,Israel’s war on Gaza updates: War cabinet mulls truce proposed in Paris,data_in/articles\2024-02-24_967.txt
2024,02,25,Israel’s military is targeting Palestinian police delivering aid to Gaza,data_in/articles\2024-02-25_951.txt
2024,02,25,"Watching the watchdogs: Biden, US media and Arab-American political power",data_in/articles\2024-02-25_952.txt
2024,02,25,What happens when Gaza’s health system collapses?,data_in/articles\2024-02-25_953.txt
2024,02,25,We must ‘rehumanise ourselves’: Palestinian artist Sliman Mansour,data_in/articles\2024-02-25_954.txt
2024,02,25,Indonesian FM on occupied Palestine and Indonesia democracy path,data_in/articles\2024-02-25_955.txt
2024,02,25,Israeli delegation expected in Qatar for more Gaza talks,data_in/articles\2024-02-25_956.txt
2024,02,25,"Israel’s war on Gaza: List of key events, day 142",data_in/articles\2024-02-25_957.txt
2024,02,25,Two-month-old Palestinian boy dies of hunger amid Israel’s war on Gaza,data_in/articles\2024-02-25_958.txt
2024,02,25,"US, UK bomb Houthi sites in Yemen amid surge in Red Sea ship attacks",data_in/articles\2024-02-25_959.txt
2024,02,26,"Suicide vs genocide: Rest in power, Aaron Bushnell",data_in/articles\2024-02-26_938.txt
2024,02,26,The Bedouin clan resisting violent displacement by Israeli settlers,data_in/articles\2024-02-26_939.txt
2024,02,26,Hind Rajab: Were Israeli troops around where the six-year-old was killed?,data_in/articles\2024-02-26_940.txt
2024,02,26,US airman dies after setting himself on fire outside Israeli embassy,data_in/articles\2024-02-26_941.txt
2024,02,26,‘Lawfare’ on Israel’s war on Gaza reaches Germany. Will the case succeed?,data_in/articles\2024-02-26_942.txt
2024,02,26,Has Israel complied with ICJ order in Gaza genocide case?,data_in/articles\2024-02-26_943.txt
2024,02,26,Israeli jets bomb eastern Lebanon for the first time since Gaza war began,data_in/articles\2024-02-26_944.txt
2024,02,26,‘Deepening occupation’: Turkey condemns Israel on last day of ICJ hearing,data_in/articles\2024-02-26_945.txt
2024,02,26,"Israel’s war on Gaza: List of key events, day 143",data_in/articles\2024-02-26_946.txt
2024,02,26,UN agency warns of ‘looming famine’ in Gaza amid Israel war,data_in/articles\2024-02-26_947.txt
2024,02,26,Palestinian PM Shtayyeh hands resignation to Abbas over Gaza ‘genocide’,data_in/articles\2024-02-26_948.txt
2024,02,26,Israel mulling ‘evacuation plan’ as Rafah offensive looms,data_in/articles\2024-02-26_949.txt
2024,02,26,US airman sets himself on fire outside Israel embassy to protest ‘genocide’,data_in/articles\2024-02-26_950.txt
2024,02,27,Thousands of artists call for Israel’s exclusion from Venice Biennale,data_in/articles\2024-02-27_924.txt
2024,02,27,Why is Israel’s prime minister determined to attack Rafah?,data_in/articles\2024-02-27_925.txt
2024,02,27,Israel holds municipal elections; war on Gaza affects turnout and mood,data_in/articles\2024-02-27_926.txt
2024,02,27,Palestinian singer running to represent Iceland at Eurovision contest,data_in/articles\2024-02-27_927.txt
2024,02,27,"Nagham Abu Samra: Palestine karate champion, victim of Israel’s war on Gaza",data_in/articles\2024-02-27_928.txt
2024,02,27,Hostilities mount on Lebanon border as Hezbollah and Israel swap strikes,data_in/articles\2024-02-27_929.txt
2024,02,27,UK-Houthi conflict stirs fears of escalation among Britain’s Yemenis,data_in/articles\2024-02-27_930.txt
2024,02,27,Biden says Israel-Hamas ‘ceasefire’ imminent: What could a deal look like?,data_in/articles\2024-02-27_931.txt
2024,02,27,Gaza faces starvation as Israel continues to block aid,data_in/articles\2024-02-27_932.txt
2024,02,27,Hamas studying Paris truce proposals as Israel continues Gaza campaign,data_in/articles\2024-02-27_933.txt
2024,02,27,"Israel’s war on Gaza: List of key events, day 144",data_in/articles\2024-02-27_934.txt
2024,02,27,US claims ‘preemptive’ strikes against Houthi targets in Yemen,data_in/articles\2024-02-27_935.txt
2024,02,27,Biden hopes for a ceasefire between Israel and Hamas in Gaza by Monday,data_in/articles\2024-02-27_936.txt
2024,02,27,Israel’s war on Gaza updates: Looming famine could ‘kill thousands’ in days,data_in/articles\2024-02-27_937.txt
2024,02,28,Six children die of malnutrition in Gaza hospitals: Health Ministry,data_in/articles\2024-02-28_909.txt
2024,02,28,‘Groundbreaking’: Michigan’s uncommitted vote for Gaza should ‘worry’ Biden,data_in/articles\2024-02-28_910.txt
2024,02,28,"Gaza ceasefire deal with Israel still not close, says senior Hamas official",data_in/articles\2024-02-28_911.txt
2024,02,28,International journalists call on Israel and Egypt for access to Gaza,data_in/articles\2024-02-28_912.txt
2024,02,28,"Israel, ICJ and the movement for a principled and just world order",data_in/articles\2024-02-28_913.txt
2024,02,28,The Take: ‘An extreme act’ – Why Aaron Bushnell self-immolated for Gaza,data_in/articles\2024-02-28_914.txt
2024,02,28,‘Jolt to reality’: Gaza war shakes up South Africa’s election campaign,data_in/articles\2024-02-28_915.txt
2024,02,28,"Michigan primary takeaways: Biden, Trump win but Gaza protest sends message",data_in/articles\2024-02-28_916.txt
2024,02,28,US extends detention of captain accused of shipping weapons to Houthis,data_in/articles\2024-02-28_917.txt
2024,02,28,Palestinians rush to shore as aircraft drop aid into Gaza amid Israel war,data_in/articles\2024-02-28_918.txt
2024,02,28,"Israel’s war on Gaza: List of key events, day 145",data_in/articles\2024-02-28_919.txt
2024,02,28,Abu Jawad’s heart breaks daily as he buries the people killed by Israel,data_in/articles\2024-02-28_920.txt
2024,02,28,"Are airlines returning to Israel, despite the war on Gaza?",data_in/articles\2024-02-28_921.txt
2024,02,28,"At least 576,000 people in Gaza one step away from famine, UN says",data_in/articles\2024-02-28_922.txt
2024,02,28,Israel’s war on Gaza updates: 6 children die of malnutrition in north Gaza,data_in/articles\2024-02-28_923.txt
2024,02,29,Israel’s killing rage,data_in/articles\2024-02-29_900.txt
2024,02,29,‘Heinous’: Deadly Israeli attack on Gaza aid seekers condemned,data_in/articles\2024-02-29_901.txt
2024,02,29,"Gaza death toll surpasses 30,000 with no let-up in Israeli bombardment",data_in/articles\2024-02-29_902.txt
2024,02,29,"Palestinian unity on agenda as Hamas, Fatah leaders meet in Moscow",data_in/articles\2024-02-29_903.txt
2024,02,29,‘I miss my crayons’: An 11-year-old in Gaza must find water for his family,data_in/articles\2024-02-29_904.txt
2024,02,29,‘Massacre’: Dozens killed by Israeli fire in Gaza while collecting food aid,data_in/articles\2024-02-29_905.txt
2024,02,29,Blame Joe Biden for President Trump come November,data_in/articles\2024-02-29_906.txt
2024,02,29,"Israel’s war on Gaza: List of key events, day 146",data_in/articles\2024-02-29_907.txt
2024,02,29,Israel’s war on Gaza updates: ‘Life draining out of Gaza’-UN on aid attack,data_in/articles\2024-02-29_908.txt
2024,03,01,Hamas says seven captives killed in Israeli army bombing of Gaza,data_in/articles\2024-03-01_886.txt
2024,03,01,Will Israel’s ultra-Orthodox community serve in its military?,data_in/articles\2024-03-01_887.txt
2024,03,01,Israeli MP denounces ‘tsunami of fanatic nationalism’ in Israel,data_in/articles\2024-03-01_888.txt
2024,03,01,Iran Revolutionary Guard member and two others killed in attack in Syria,data_in/articles\2024-03-01_889.txt
2024,03,01,"In New York, Israeli conscientious objectors find community after ostracism",data_in/articles\2024-03-01_890.txt
2024,03,01,Global condemnation grows over Israel’s killing of Gaza aid seekers,data_in/articles\2024-03-01_891.txt
2024,03,01,Palestinians were seeking food in Gaza City. Israeli forces opened fire,data_in/articles\2024-03-01_892.txt
2024,03,01,"As Israel strikes all around it, fear rises in Lebanon’s Sidon",data_in/articles\2024-03-01_893.txt
2024,03,01,"Israel’s war on Gaza: List of key events, day 147",data_in/articles\2024-03-01_894.txt
2024,03,01,"More than 25,000 women and children killed in Gaza: US defence secretary",data_in/articles\2024-03-01_895.txt
2024,03,01,"Flour massacre: How Gaza food killings unfolded, and Israel’s story changed",data_in/articles\2024-03-01_896.txt
2024,03,01,George Galloway who campaigned against Gaza war wins UK by-election,data_in/articles\2024-03-01_897.txt
2024,03,01,"Israel’s war on Gaza is a health justice issue, too",data_in/articles\2024-03-01_898.txt
2024,03,01,Israel’s war on Gaza updates: Biden says US will air drop aid to enclave,data_in/articles\2024-03-01_899.txt
2024,03,02,"US says Israel ‘more or less’ accepts Gaza ceasefire, awaits Hamas response",data_in/articles\2024-03-02_875.txt
2024,03,02,Is Israel’s killing of civilians putting ceasefire talks at risk?,data_in/articles\2024-03-02_876.txt
2024,03,02,US airdrops food into Gaza in move criticised by aid groups,data_in/articles\2024-03-02_877.txt
2024,03,02,"Rubymar, a UK-owned cargo ship hit by Yemen’s Houthis, sinks in the Red Sea",data_in/articles\2024-03-02_878.txt
2024,03,02,Europe risks losing credibility over silence on Israel’s war on Gaza: MP,data_in/articles\2024-03-02_879.txt
2024,03,02,"In Lydd, Palestinians fear tinderbox of Israel’s war, threat of expulsion",data_in/articles\2024-03-02_880.txt
2024,03,02,UN sees ‘large number of gunshot wounds’ after Israel’s ‘flour massacre’,data_in/articles\2024-03-02_881.txt
2024,03,02,At least 11 Palestinians killed after Israel hits tent camp in Rafah,data_in/articles\2024-03-02_882.txt
2024,03,02,Nicaragua drags Germany to ICJ for ‘facilitating Israel’s genocide’ in Gaza,data_in/articles\2024-03-02_883.txt
2024,03,02,"‘In Gaza, football is the only escape’: Palestine star Mahmoud Wadi on war",data_in/articles\2024-03-02_884.txt
2024,03,02,"Israel’s war on Gaza: List of key events, day 148",data_in/articles\2024-03-02_885.txt
2024,03,03,At least nine killed in Israeli attack on aid truck in Gaza: Report,data_in/articles\2024-03-03_867.txt
2024,03,03,Are airdrops an effective way to deliver humanitarian assistance to Gaza?,data_in/articles\2024-03-03_868.txt
2024,03,03,"Hamas officials arrive in Cairo for Gaza truce talks, but no sign of Israel",data_in/articles\2024-03-03_869.txt
2024,03,03,"President Biden, why do you support genocide in Gaza?",data_in/articles\2024-03-03_870.txt
2024,03,03,Will Biden reconsider his unconditional support for Israel?,data_in/articles\2024-03-03_871.txt
2024,03,03,"David Miliband on global crises: Gaza, DRC, Sudan, Ukraine",data_in/articles\2024-03-03_872.txt
2024,03,03,"Israeli air raid on Rafah kills 14 Palestinians, many of them children",data_in/articles\2024-03-03_873.txt
2024,03,03,Israel’s war on Gaza updates: Israel again attacks aid seekers in Gaza City,data_in/articles\2024-03-03_874.txt
2024,03,04,UN experts say grounds to believe rape occurred in Hamas attack on Israel,data_in/articles\2024-03-04_860.txt
2024,03,04,What lies behind the Biden administration’s changing ‘ceasefire’ language,data_in/articles\2024-03-04_861.txt
2024,03,04,Father describes young daughter’s killing by Israel in Gaza,data_in/articles\2024-03-04_862.txt
2024,03,04,UN rights chief says ‘powder keg’ Gaza could ignite wider war,data_in/articles\2024-03-04_863.txt
2024,03,04,Netanyahu rival Benny Gantz to meet US leaders,data_in/articles\2024-03-04_864.txt
2024,03,04,US VP Harris calls for ‘immediate’ Gaza truce in rare rebuke of Israel,data_in/articles\2024-03-04_865.txt
2024,03,04,Israel’s war on Gaza updates: Sexual violence no excuse for more violence,data_in/articles\2024-03-04_866.txt
2024,03,05,Gaza ceasefire talks fail to make breakthrough with Ramadan approaching,data_in/articles\2024-03-05_848.txt
2024,03,05,The Israelis who want a ceasefire in their country’s war on Gaza,data_in/articles\2024-03-05_849.txt
2024,03,05,"Israel bombs mosque in Gaza, hitting families sheltering nearby",data_in/articles\2024-03-05_850.txt
2024,03,05,Palestinian Canadians sue Foreign Minister Joly over arms exports to Israel,data_in/articles\2024-03-05_851.txt
2024,03,05,"Who is George Galloway, the British politician who has won Rochdale?",data_in/articles\2024-03-05_852.txt
2024,03,05,Is Gantz really a danger to Netanyahu’s power in Israel?,data_in/articles\2024-03-05_853.txt
2024,03,05,‘Birthright’ in a time of genocide,data_in/articles\2024-03-05_854.txt
2024,03,05,India cautions nationals in Israel to move to safety,data_in/articles\2024-03-05_855.txt
2024,03,05,"Israel’s war on Gaza: List of key events, day 151",data_in/articles\2024-03-05_856.txt
2024,03,05,How Gaza ceasefire became a focal point in Barbara Lee’s US Senate campaign,data_in/articles\2024-03-05_857.txt
2024,03,05,"Harris stresses US support for Israel, Gaza truce in talks with Gantz",data_in/articles\2024-03-05_858.txt
2024,03,05,Israel’s war on Gaza updates: Israel kills three as US envoy visits Beirut,data_in/articles\2024-03-05_859.txt
2024,03,06,‘Subdued revenge’: Why Biden’s top officials hosted Israel’s Gantz,data_in/articles\2024-03-06_835.txt
2024,03,06,Minnesota’s ‘stunning’ uncommitted vote reveals enduring problem for Biden,data_in/articles\2024-03-06_836.txt
2024,03,06,South Africa asks ICJ for more measures against Israel over Gaza ‘famine’,data_in/articles\2024-03-06_837.txt
2024,03,06,Houthi attack kills three sailors in group’s first fatal strike on shipping,data_in/articles\2024-03-06_838.txt
2024,03,06,China does not have the leverage to end the Red Sea crisis; the US does,data_in/articles\2024-03-06_839.txt
2024,03,06,Trump’s Gaza comments highlight tough choice for peace-supporting US voters,data_in/articles\2024-03-06_840.txt
2024,03,06,Israel is pillaging not just Gaza’s cities but also its waters,data_in/articles\2024-03-06_841.txt
2024,03,06,How to distract a starving child: Hunger in Rafah amid Israel’s war on Gaza,data_in/articles\2024-03-06_842.txt
2024,03,06,UK: Muslim student accused of anti-Semitism wins case against politician,data_in/articles\2024-03-06_843.txt
2024,03,06,What went wrong with the British media coverage of Israel’s war on Gaza?,data_in/articles\2024-03-06_844.txt
2024,03,06,"In Gaza, football means life amid Israel’s continuing war",data_in/articles\2024-03-06_845.txt
2024,03,06,"Israel’s war on Gaza: List of key events, day 152",data_in/articles\2024-03-06_846.txt
2024,03,06,Israel’s war on Gaza updates: South Africa asks ICJ to prevent famine,data_in/articles\2024-03-06_847.txt
2024,03,07,"Timeline: The Biden administration on Gaza, in its own words",data_in/articles\2024-03-07_822.txt
2024,03,07,Biden to announce plan for US military to set up temporary Gaza aid port,data_in/articles\2024-03-07_823.txt
2024,03,07,The Take: Gaza’s starvation looms over Biden’s State of the Union address,data_in/articles\2024-03-07_824.txt
2024,03,07,Gaza ceasefire talks end in Cairo with ‘no substantial answer or solution’,data_in/articles\2024-03-07_825.txt
2024,03,07,"This is not ‘Netanyahu’s war’, it is Israel’s genocide",data_in/articles\2024-03-07_826.txt
2024,03,07,"In Gaza, babies have no more nappies, milk, as Israeli bombing continues",data_in/articles\2024-03-07_827.txt
2024,03,07,Could Houthi-sunk ship Rubymar spell eco-disaster for the Red Sea?,data_in/articles\2024-03-07_828.txt
2024,03,07,Israeli tank ‘likely’ fired machinegun at journalists near Lebanon border,data_in/articles\2024-03-07_829.txt
2024,03,07,Israel’s blocking of aid creating ‘apocalyptic’ conditions in Gaza,data_in/articles\2024-03-07_830.txt
2024,03,07,This Hebron grocer won’t let Israeli shutdowns stop him,data_in/articles\2024-03-07_831.txt
2024,03,07,"Israel’s war on Gaza: List of key events, day 153",data_in/articles\2024-03-07_832.txt
2024,03,07,"FM Wang Yi insists China ‘force for peace’, defends Russian ties",data_in/articles\2024-03-07_833.txt
2024,03,07,Israel’s war on Gaza live: US to build port as Israel blocks aid via roads,data_in/articles\2024-03-07_834.txt
2024,03,08,"Canada lifting freeze on UNRWA funding after weeks of protests, criticism",data_in/articles\2024-03-08_811.txt
2024,03,08,Former Israeli security agency chief: Netanyahu wants an endless war,data_in/articles\2024-03-08_812.txt
2024,03,08,Aid airdrop kills five people in Gaza after parachute fails,data_in/articles\2024-03-08_813.txt
2024,03,08,Healthcare in Gaza is in a state of acute trauma,data_in/articles\2024-03-08_814.txt
2024,03,08,UK students call on university to suspend rabbi who served in Israeli army,data_in/articles\2024-03-08_815.txt
2024,03,08,‘I yearn for the girl I used to be’: Gaza women tell their stories,data_in/articles\2024-03-08_816.txt
2024,03,08,Israeli settlement expansion in Palestinian areas amounts to war crime: UN,data_in/articles\2024-03-08_817.txt
2024,03,08,US port plan to step up aid delivery to Gaza criticised as ‘distraction’,data_in/articles\2024-03-08_818.txt
2024,03,08,"Israel’s war on Gaza: List of key events, day 154",data_in/articles\2024-03-08_819.txt
2024,03,08,‘State of the Union is genocide’: Gaza protesters challenge Biden speech,data_in/articles\2024-03-08_820.txt
2024,03,08,Israel’s war on Gaza updates: 5 killed as airdropped aid hits Palestinians,data_in/articles\2024-03-08_821.txt
2024,03,09,"This Ramadan, give to Gaza",data_in/articles\2024-03-09_804.txt
2024,03,09,Israel hits landmark residential tower in Rafah as Gaza truce talks stall,data_in/articles\2024-03-09_805.txt
2024,03,09,Sweden resumes aid to UNRWA as Israel steps up Gaza attacks,data_in/articles\2024-03-09_806.txt
2024,03,09,"Israel’s ‘anti-Zionists’ brave police beatings, smears to demand end to war",data_in/articles\2024-03-09_807.txt
2024,03,09,Analysis: Why are Iranian monarchists backing Israel over its Gaza war?,data_in/articles\2024-03-09_808.txt
2024,03,09,US-led coalition shoots down 15 drones fired by Yemen’s Houthis in Red Sea,data_in/articles\2024-03-09_809.txt
2024,03,09,"Israel’s war on Gaza: List of key events, day 155",data_in/articles\2024-03-09_810.txt
2024,03,10,Muslim countries announce start of Ramadan in shadow of Israel’s Gaza war,data_in/articles\2024-03-10_393.txt
2024,03,10,Are US and EU plans to send supplies to Gaza credible?,data_in/articles\2024-03-10_394.txt
2024,03,10,Protests over Israeli leader Herzog’s presence at Dutch Holocaust Museum,data_in/articles\2024-03-10_395.txt
2024,03,10,Will Israel be allowed to continue its Gaza starvation strategy?,data_in/articles\2024-03-10_396.txt
2024,03,10,Palestinians fear Israeli violence in Jerusalem during Ramadan,data_in/articles\2024-03-10_397.txt
2024,03,10,Ship that will build temporary port in Gaza departs its US base,data_in/articles\2024-03-10_398.txt
2024,03,10,"Is­rael’s war on Gaza: List of key events, day 156",data_in/articles\2024-03-10_399.txt
2024,03,10,"In a Rafah school called ‘Hope’, Gaza IDPs seek shelter from Israel’s bombs",data_in/articles\2024-03-10_801.txt
2024,03,10,Biden makes contradictory remarks on ‘red lines’ for Israel in Gaza,data_in/articles\2024-03-10_802.txt
2024,03,10,Israel’s war on Gaza updates: ‘Extreme hunger’ in Gaza as Ramadan begins,data_in/articles\2024-03-10_803.txt
2024,03,11,‘No empty words’: Muslim Canadians use Ramadan to urge Gaza action,data_in/articles\2024-03-11_382.txt
2024,03,11,‘Reject AIPAC’: US progressives join forces against pro-Israel lobby group,data_in/articles\2024-03-11_383.txt
2024,03,11,Remembering the beauty of Ramadan in Gaza,data_in/articles\2024-03-11_384.txt
2024,03,11,Why is the US setting up temporary port off Gaza for aid deliveries?,data_in/articles\2024-03-11_385.txt
2024,03,11,Palestine footballer Barakat killed in Israel’s war on Gaza,data_in/articles\2024-03-11_386.txt
2024,03,11,The Take: Observing Ramadan against the backdrop of war,data_in/articles\2024-03-11_387.txt
2024,03,11,A sad Ramadan for Gaza as Israel continues attacks,data_in/articles\2024-03-11_388.txt
2024,03,11,Why did Hollywood stars wear red pin badges at the Oscars ceremony?,data_in/articles\2024-03-11_389.txt
2024,03,11,"Is­rael’s war on Gaza: List of key events, day 157",data_in/articles\2024-03-11_390.txt
2024,03,11,"Palestinian refugees in Jordan fret over UNRWA’s fate, and their own",data_in/articles\2024-03-11_391.txt
2024,03,11,Oppenheimer reigns supreme: Five takeaways from the 96th annual Oscars,data_in/articles\2024-03-11_392.txt
2024,03,12,US senators call on Biden to condition Israel aid on humanitarian access,data_in/articles\2024-03-12_371.txt
2024,03,12,Gaza war: How Biden adopted call for ‘ceasefire’ without shifting policy,data_in/articles\2024-03-12_372.txt
2024,03,12,Closed Cyberspace: Does Meta censor pro-Palestinian content?,data_in/articles\2024-03-12_373.txt
2024,03,12,"Fear, grief, anguish on Berlin’s ‘Arab Street’ as Israel levels Gaza",data_in/articles\2024-03-12_374.txt
2024,03,12,Love in the time of genocide,data_in/articles\2024-03-12_375.txt
2024,03,12,Is Israel hoping to escalate hostilities with Hezbollah in Lebanon?,data_in/articles\2024-03-12_376.txt
2024,03,12,‘Little Gaza’: Mourning loved ones Israel killed in West Bank refugee camps,data_in/articles\2024-03-12_377.txt
2024,03,12,Aid ship testing sea corridor from Cyprus to Gaza sets sail,data_in/articles\2024-03-12_378.txt
2024,03,12,Palestinians break fast without ‘joy of Ramadan’ as Israel attacks grind on,data_in/articles\2024-03-12_379.txt
2024,03,12,"Is­rael’s war on Gaza: List of key events, day 158",data_in/articles\2024-03-12_380.txt
2024,03,12,Israel’s war on Gaza updates: ‘This war is a war on children’ – UN,data_in/articles\2024-03-12_381.txt
2024,03,13,"Artists and speakers protest SXSW festival over defence sponsors, Gaza war",data_in/articles\2024-03-13_360.txt
2024,03,13,How does US intelligence disagree with Israel on Gaza?,data_in/articles\2024-03-13_361.txt
2024,03,13,"Gaza ‘safe zones’ led to displacement, Israeli attacks on civilians: Report",data_in/articles\2024-03-13_362.txt
2024,03,13,Photos: Israel strikes UN warehouse in Rafah as famine looms in Gaza,data_in/articles\2024-03-13_363.txt
2024,03,13,Not just the UNRWA report: Countless accounts of Israeli torture in Gaza,data_in/articles\2024-03-13_364.txt
2024,03,13,"‘The war will end’: Remembering Mahmoud Darwish, Palestine’s poetic voice",data_in/articles\2024-03-13_365.txt
2024,03,13,UK grants asylum to Palestinian citizen of Israel in ‘seismic’ U-turn,data_in/articles\2024-03-13_366.txt
2024,03,13,"Is­rael’s war on Gaza: List of key events, day 159",data_in/articles\2024-03-13_367.txt
2024,03,13,Why was Israel forced to change its song entry for Eurovision?,data_in/articles\2024-03-13_368.txt
2024,03,13,Criticism of Israel’s war and occupation is not anti-Semitism,data_in/articles\2024-03-13_369.txt
2024,03,13,"A tale of two US court decisions, and the Palestine exception",data_in/articles\2024-03-13_370.txt
2024,03,13,Israel’s war on Gaza updates: ‘Humanitarian islands’ for Rafah civilians,data_in/articles\2024-03-13_771.txt
2024,03,14,Palestinian President Abbas appoints Mohammed Mustafa as prime minister,data_in/articles\2024-03-14_354.txt
2024,03,14,US Senate leader Chuck Schumer calls for new Israel elections amid Gaza war,data_in/articles\2024-03-14_355.txt
2024,03,14,‘Death trap’: Israeli forces kill six in new attack on Gaza aid seekers,data_in/articles\2024-03-14_356.txt
2024,03,14,Israeli strike killed ‘clearly identifiable’ reporter in Lebanon: UN probe,data_in/articles\2024-03-14_357.txt
2024,03,14,"Is­rael’s war on Gaza: List of key events, day 160",data_in/articles\2024-03-14_358.txt
