year,month,2-gram,count
2023,05,Palestinian struggle,1
2023,05,Reuters reported,1
2023,05,Rona Sela,1
2023,05,State of,1
2023,05,academics said,1
2023,05,all died,1
2023,05,and 13,1
2023,05,and life,1
2023,05,and my,1
2023,04,with Hamas,1
2023,04,this report,1
2023,04,independent state,1
2023,04,prayers at,1
2023,04,international communities,1
2023,04,international community,1
2023,04,is left,1
2023,04,is unacceptable,1
2023,04,joining us,1
2023,04,last week,1
2023,04,life he,1
2023,04,man was,1
2023,04,national cities,1
2023,04,no more,1
2023,04,on Israelis,1
2023,04,priestly blessing,1
2023,04,their place,1
2023,04,procession in,1
2023,04,recognised internationally,1
2023,04,region it,1
2023,04,s it,1
2023,04,said from,1
2023,04,same period,1
2023,04,situation there,1
2023,04,take Al,1
2023,04,than 220,1
2023,04,the Israeli,1
2023,04,the status,1
2023,07,Middles East,1
2023,07,Rights Watch,1
2023,10,abetting it,1
2023,09,said Diwan,1
2023,10,8 2023,1
2023,10,9 2023,1
2023,10,Access Now,1
2023,10,Agency spokesperson,1
2023,10,Ali told,1
2023,10,Arab affairs,1
2023,10,Asia Pacific,1
2023,10,Basaran said,1
2023,10,Bennis told,1
2023,10,Biden said,1
2023,10,CIA officer,1
2023,10,Combatants law,1
2023,10,Council deadlock,1
2023,10,CtnBwOx7dn Aida,1
2023,10,Danny Ayalon,1
2023,10,Development Party,1
2023,10,Director DAWN,1
2023,10,Doha Qatar,1
2023,10,DrTedros October,1
2023,10,Falklands War,1
2023,10,Fox News,1
2023,10,Francis on,1
2023,10,Halevi said,1
2023,10,Hamas war,1
2023,10,Humaid in,1
2023,10,560 Palestinians,1
2023,10,475 injured,1
2023,10,400 people,1
2023,10,18 2023,1
2023,09,social media,1
2023,09,stability in,1
2023,09,state solution,1
2023,09,they said,1
2023,09,to the,1
2023,09,went wrong,1
2023,10,030 children,1
2023,10,11 2023,1
2023,10,13 2023,1
2023,10,14 2023,1
2023,10,17 2023,1
2023,10,19 2023,1
2023,10,31 2023,1
2023,10,20 2023,1
2023,10,21 2023,1
2023,10,22 2023,1
2023,10,23 2023,1
2023,10,25 2023,1
2023,10,26 2023,1
2023,10,27 2023,1
2023,10,28 2023,1
2023,10,286 soldiers,1
2023,10,30 2023,1
2023,10,300 spectrum,1
2023,10,I can,1
2023,10,Impact Diplomacy,1
2023,10,Israel Palestine,1
2023,10,University Berlin,1
2023,10,Rishi Sunak,1
2023,10,Russell added,1
2023,10,Salah said,1
2023,10,Saudi Arabia,1
2023,10,Shazly wrote,1
2023,10,Shia scholar,1
2023,10,Telegram messages,1
2023,10,The Economist,1
2023,10,Twitter Facebook,1
2023,10,US line,1
2023,10,United Nations,1
2023,10,Uppsala University,1
2023,10,Profit Party,1
2023,10,Vassily Nebenzia,1
2023,10,Virginia Pietromarchi,1
2023,10,Washington DC,1
2023,10,Western capitals,1
2023,10,Z Zambia,1
2023,10,Zionist resistance,1
2023,10,a believer,1
2023,10,a choice,1
2023,10,a list,1
2023,10,a snack,1
2023,10,a snapshot,1
2023,10,Punishment of,1
2023,10,Policy Studies,1
2023,10,Israeli approval,1
2023,10,Mahmoud Abbas,1
2023,10,Israeli army,1
2023,10,Israeli attacks,1
2023,10,Israeli bombardment,1
2023,10,Israeli bombs,1
2023,10,Israeli civilian,1
2023,10,Israeli conflict,1
2023,10,Israeli soldiers,1
2023,10,Israeli territory,1
2023,10,It goes,1
2023,10,Jerusalem today,1
2023,10,Linus Bergman,1
2023,10,Muslim prayers,1
2023,10,People in,1
2023,10,Nahal Oz,1
2023,10,Nations convention,1
2023,10,Open TV,1
2023,10,Palestinian authorities,1
2023,10,Palestinian cause,1
2023,10,Palestinian defenders,1
2023,10,Palestinian history,1
2023,10,Palestinians he,1
2023,10,Palestinians in,1
2023,10,Parliament House,1
2023,10,PaulDoherty___ October,1
2023,09,same period,1
2023,09,s economy,1
2023,07,Sadil s,1
2023,09,right now,1
2023,07,of Assad,1
2023,07,on Gaza,1
2023,07,or trial,1
2023,07,over it,1
2023,07,percent of,1
2023,07,provide 15m,1
2023,07,remain unclear,1
2023,07,s Hezbollah,1
2023,07,sites in,1
2023,07,surely object,1
2023,07,take place,1
2023,07,the region,1
2023,07,the streets,1
2023,07,the world,1
2023,07,their eyes,1
2023,07,their side,1
2023,07,to apartheid,1
2023,07,to die,1
2023,07,to respond,1
2023,07,to treat,1
2023,07,to us,1
2023,07,with itself,1
2023,08,23 2023,1
2023,08,Israel policies,1
2023,08,Jenin occupied,1
2023,07,no future,1
2023,07,live fire,1
2023,07,in Palestinian,1
2023,07,by Palestinians,1
2023,07,UNGeneva July,1
2023,07,a decade,1
2023,07,action on,1
2023,07,an abyss,1
2023,07,and Nablus,1
2023,07,and beyond,1
2023,07,and people,1
2023,07,armed resistance,1
2023,07,artificial intelligence,1
2023,07,back again,1
2023,07,be ensured,1
2023,07,chanted against,1
2023,07,in 2003,1
2023,07,congresswomen said,1
2023,07,crimes judge,1
2023,07,defeat you,1
2023,07,discuss it,1
2023,07,ease tensions,1
2023,07,film Encanto,1
2023,07,growing disparity,1
2023,07,have discovered,1
2023,07,have increased,1
2023,07,he wrote,1
2023,07,identity of,1
2023,08,Nablus in,1
2023,08,Zionist entity,1
2023,08,and Facebook,1
2023,09,by Egypt,1
2023,08,years ago,1
2023,09,Aqaba occupied,1
2023,09,Hazem Qasem,1
2023,09,Israeli assaults,1
2023,09,N Tala,1
2023,09,September 20,1
2023,09,and Facebook,1
2023,09,are equal,1
2023,09,are he,1
2023,09,armed confrontations,1
2023,09,as defence,1
2023,09,direct collaboration,1
2023,08,was shot,1
2023,09,expected that,1
2023,09,harsher condemnation,1
2023,09,he added,1
2023,09,his dream,1
2023,09,houses in,1
2023,09,in Nur,1
2023,09,is dead,1
2023,09,its commitments,1
2023,09,normalisation with,1
2023,09,of 2023,1
2023,09,policy too,1
2023,08,with Israel,1
2023,08,war crime,1
2023,08,and terrorism,1
2023,08,muhammadshehad2 August,1
2023,08,are denied,1
2023,08,bond he,1
2023,08,both Palestinians,1
2023,08,fascist government,1
2023,08,from Iran,1
2023,08,he writes,1
2023,08,in 1948,1
2023,08,in 2006,1
2023,08,international law,1
2023,08,is alive,1
2023,08,latest killings,1
2023,08,my hands,1
2023,08,undivided capital,1
2023,08,normalisation push,1
2023,08,of force,1
2023,08,press organs,1
2023,08,recording deaths,1
2023,08,s laziness,1
2023,08,see it,1
2023,08,since 2014,1
2023,08,terrorist organisation,1
2023,08,that fact,1
2023,08,that time,1
2023,08,this year,1
2024,04,workers strikes,1
