word,term_frequency,document_frequency,tfidf_score
por,0,2,0.0
possibilities,0,13,0.0
possessors,0,1,0.0
possessions,0,14,0.0
possession,0,15,0.0
possessing,0,6,0.0
possesses,0,11,0.0
porcelain,0,1,0.0
possessed,0,3,0.0
possess,0,12,0.0
posits,0,4,0.0
positivity,0,3,0.0
porchietto,0,1,0.0
poses,0,32,0.0
porfirio,0,1,0.0
positive,0,84,0.0
positions,0,179,0.0
porn,0,1,0.0
positioning,0,10,0.0
positioned,0,33,0.0
positionality,0,2,0.0
position,0,417,0.0
pornographic,0,1,0.0
positing,0,1,0.0
posited,0,1,0.0
posit,0,1,0.0
posing,0,25,0.0
pounded,0,47,0.0
pounds,0,42,0.0
precondition,0,3,0.0
popping,0,3,0.0
prearranged,0,1,0.0
preamble,0,3,0.0
pooja,0,2,0.0
preaching,0,3,0.0
preaches,0,1,0.0
preachers,0,3,0.0
preacher,0,6,0.0
preached,0,1,0.0
preach,0,9,0.0
pre,0,108,0.0
prcs,0,53,0.0
pool,0,7,0.0
prc,0,2,0.0
pooled,0,1,0.0
pools,0,5,0.0
prays,0,7,0.0
poops,0,1,0.0
praying,0,64,0.0
prayers,0,134,0.0
prayer,0,83,0.0
prayed,0,24,0.0
pray,0,113,0.0
pravda,0,1,0.0
pratik,0,1,0.0
prashnam,0,1,0.0
pranpree,0,1,0.0
pranks,0,1,0.0
prams,0,1,0.0
pramod,0,1,0.0
precarious,0,28,0.0
precariously,0,2,0.0
precarity,0,2,0.0
precipitate,0,2,0.0
preconceptions,0,2,0.0
preconceived,0,1,0.0
precocious,0,1,0.0
precludes,0,1,0.0
precluded,0,1,0.0
pontiff,0,3,0.0
pontifical,0,1,0.0
preclude,0,2,0.0
pontypridd,0,1,0.0
precise,0,44,0.0
precipitating,0,1,0.0
precipitated,0,2,0.0
ponytail,0,2,0.0
precipice,0,8,0.0
precaution,0,15,0.0
precious,0,25,0.0
precincts,0,1,0.0
precept,0,1,0.0
preceding,0,9,0.0
pooh,0,1,0.0
precedes,0,4,0.0
precedents,0,8,0.0
precedent,0,37,0.0
precedence,0,7,0.0
preceded,0,15,0.0
precautions,0,20,0.0
precautionary,0,11,0.0
poohed,0,1,0.0
porras,0,1,0.0
pram,0,1,0.0
prakash,0,1,0.0
powerhouse,0,6,0.0
ppe,0,2,0.0
poorly,0,15,0.0
powerusaid,0,1,0.0
powers,0,159,0.0
prescription,0,2,0.0
pop,0,13,0.0
popcorn,0,4,0.0
powerlessness,0,4,0.0
powerless,0,15,0.0
powering,0,5,0.0
pope,0,17,0.0
popemobile,0,1,0.0
popped,0,1,0.0
powerfully,0,5,0.0
pps,0,12,0.0
powerful,0,172,0.0
popper,0,1,0.0
powerbroker,0,2,0.0
power,0,682,0.0
powell,0,3,0.0
powdered,0,2,0.0
powder,0,4,0.0
poverty,0,72,0.0
pours,0,1,0.0
pournara,0,1,0.0
pouring,0,11,0.0
poured,0,29,0.0
pour,0,6,0.0
ppl,0,1,0.0
pqd,0,1,0.0
prakas,0,1,0.0
practitioners,0,6,0.0
praising,0,10,0.0
praises,0,2,0.0
poor,0,81,0.0
praised,0,58,0.0
praise,0,32,0.0
pooran,0,1,0.0
poorest,0,10,0.0
prague,0,1,0.0
pragmatism,0,2,0.0
pragmatic,0,12,0.0
prado,0,1,0.0
pradesh,0,4,0.0
prada,0,1,0.0
practising,0,16,0.0
pr,0,15,0.0
practises,0,4,0.0
practised,0,12,0.0
practise,0,6,0.0
practicing,0,5,0.0
practices,0,92,0.0
practiced,0,7,0.0
practically,0,34,0.0
practicality,0,2,0.0
practical,0,40,0.0
practicable,0,2,0.0
prabowo,0,2,0.0
prabesh,0,1,0.0
pr963dbtde,0,1,0.0
00,0,118,0.0
priti,0,1,0.0
presence,0,303,0.0
proverb,0,1,0.0
protéger,0,1,0.0
proud,0,68,0.0
proudest,0,1,0.0
proudly,0,26,0.0
prove,0,80,0.0
proved,0,45,0.0
provenance,0,1,0.0
proverbial,0,2,0.0
provinces,0,7,0.0
proves,0,19,0.0
provide,0,472,0.0
provided,0,249,0.0
provider,0,18,0.0
providers,0,13,0.0
providing,0,216,0.0
providência,0,1,0.0
protyah,0,1,0.0
protruding,0,1,0.0
protrudes,0,1,0.0
protraction,0,3,0.0
protein,0,2,0.0
proteins,0,2,0.0
protest,0,395,0.0
protestant,0,11,0.0
protestantism,0,1,0.0
protestants,0,2,0.0
protested,0,60,0.0
protester,0,50,0.0
protesters,0,318,0.0
protesting,0,87,0.0
protestors,0,13,0.0
protests,0,499,0.0
protocol,0,17,0.0
protocols,0,9,0.0
protracted,0,22,0.0
province,0,35,0.0
provincial,0,3,0.0
protege,0,2,0.0
prune,0,1,0.0
proxies,0,36,0.0
proximate,0,2,0.0
proximity,0,27,0.0
proxy,0,42,0.0
prudence,0,1,0.0
prudent,0,5,0.0
pruitt,0,4,0.0
prxtrt8bin,0,1,0.0
proving,0,22,0.0
prying,0,2,0.0
préfet,0,1,0.0
préfets,0,1,0.0
prés,0,1,0.0
ps,0,1,0.0
psa,0,2,0.0
psaki,0,8,0.0
prowl,0,1,0.0
prowess,0,11,0.0
provost,0,3,0.0
provos,0,1,0.0
provision,0,65,0.0
provisional,0,52,0.0
provisionally,0,1,0.0
provisions,0,32,0.0
proviso,0,1,0.0
provocateur,0,11,0.0
provocateurs,0,1,0.0
provocation,0,50,0.0
provocations,0,22,0.0
provocative,0,55,0.0
provocatively,0,3,0.0
provoke,0,30,0.0
provoked,0,25,0.0
provokes,0,3,0.0
provoking,0,17,0.0
proteges,0,1,0.0
protects,0,22,0.0
pscupdates,0,2,0.0
proportionate,0,18,0.0
prophets,0,2,0.0
proponent,0,3,0.0
proponents,0,12,0.0
proportion,0,17,0.0
proportional,0,3,0.0
proportionality,0,14,0.0
proportionally,0,4,0.0
proportions,0,13,0.0
propping,0,4,0.0
proposal,0,117,0.0
proposals,0,37,0.0
propose,0,13,0.0
proposed,0,132,0.0
proposes,0,7,0.0
proposing,0,5,0.0
proposition,0,6,0.0
prophetic,0,2,0.0
prophet,0,15,0.0
prophesied,0,2,0.0
prophecy,0,5,0.0
propagandistic,0,1,0.0
propagandists,0,6,0.0
propagate,0,1,0.0
propagated,0,2,0.0
propagates,0,1,0.0
propagating,0,2,0.0
propagation,0,1,0.0
propel,0,5,0.0
propelled,0,10,0.0
propeller,0,1,0.0
proper,0,68,0.0
properly,0,35,0.0
properties,0,53,0.0
property,0,132,0.0
prophecies,0,3,0.0
propped,0,3,0.0
propriety,0,2,0.0
protectors,0,3,0.0
protagonist,0,3,0.0
prosperous,0,13,0.0
prostate,0,1,0.0
prostheses,0,2,0.0
prosthetic,0,4,0.0
prosthetics,0,4,0.0
prostrate,0,5,0.0
prostrating,0,1,0.0
protagonists,0,2,0.0
props,0,4,0.0
protasevich,0,1,0.0
protect,0,487,0.0
protected,0,161,0.0
protecting,0,97,0.0
protection,0,278,0.0
protections,0,22,0.0
protector,0,4,0.0
prosperity,0,40,0.0
prospered,0,2,0.0
prosper,0,4,0.0
prospects,0,72,0.0
propulsion,0,1,0.0
proscribed,0,5,0.0
proscription,0,2,0.0
prose,0,2,0.0
prosecutable,0,2,0.0
prosecute,0,32,0.0
prosecuted,0,31,0.0
prosecutes,0,6,0.0
prosecuting,0,14,0.0
prosecution,0,44,0.0
prosecutions,0,8,0.0
prosecutor,0,61,0.0
prosecutors,0,21,0.0
prospect,0,94,0.0
prospective,0,12,0.0
psc,0,3,0.0
pseudo,0,1,0.0
presences,0,1,0.0
pune,0,1,0.0
punching,0,5,0.0
punchline,0,2,0.0
punctuated,0,6,0.0
punctuating,0,1,0.0
punctured,0,1,0.0
pundit,0,1,0.0
pundits,0,12,0.0
punish,0,60,0.0
punk,0,1,0.0
punishable,0,13,0.0
punished,0,38,0.0
punishes,0,4,0.0
punishing,0,35,0.0
punishment,0,254,0.0
punishments,0,6,0.0
punitive,0,48,0.0
punches,0,2,0.0
punched,0,10,0.0
punch,0,3,0.0
pun,0,1,0.0
pulverised,0,8,0.0
pulverising,0,3,0.0
pulverizing,0,1,0.0
puma,0,2,0.0
pumelled,0,1,0.0
pummel,0,12,0.0
pummeled,0,2,0.0
pummeling,0,4,0.0
pummelled,0,6,0.0
pummelling,0,6,0.0
pummels,0,6,0.0
pump,0,11,0.0
pumped,0,9,0.0
pumping,0,14,0.0
pumps,0,11,0.0
punjabi,0,1,0.0
puns,0,1,0.0
pulverisation,0,2,0.0
purposely,0,3,0.0
purport,0,5,0.0
purported,0,28,0.0
purportedly,0,19,0.0
purporting,0,7,0.0
purports,0,7,0.0
purposeful,0,5,0.0
purposefully,0,9,0.0
purposes,0,64,0.0
pupil,0,1,0.0
purse,0,3,0.0
pursing,0,1,0.0
pursuant,0,2,0.0
pursue,0,93,0.0
pursued,0,44,0.0
pursues,0,11,0.0
pursuing,0,58,0.0
purple,0,1,0.0
purity,0,2,0.0
puritan,0,1,0.0
purim,0,3,0.0
pupils,0,8,0.0
puppet,0,5,0.0
puppets,0,1,0.0
puranam,0,7,0.0
purchases,0,8,0.0
purchasing,0,4,0.0
pure,0,25,0.0
puree,0,1,0.0
purely,0,17,0.0
purging,0,3,0.0
puri,0,3,0.0
purification,0,3,0.0
purified,0,1,0.0
purifiers,0,1,0.0
purify,0,1,0.0
pulverise,0,2,0.0
pulsing,0,1,0.0
pseudonym,0,2,0.0
psyop,0,1,0.0
psychopathy,0,1,0.0
psychosis,0,1,0.0
psychosocial,0,8,0.0
psychosomatic,0,1,0.0
psychotherapist,0,3,0.0
psychotherapy,0,2,0.0
psychotic,0,2,0.0
psyops,0,3,0.0
publications,0,9,0.0
pt,0,2,0.0
ptmnujpuxm,0,1,0.0
ptqcxx5xrw,0,2,0.0
ptsd,0,7,0.0
pu,0,1,0.0
pu72xjatlj,0,1,0.0
pubg,0,1,0.0
psychopathic,0,1,0.0
psychology,0,4,0.0
psychologists,0,3,0.0
psychologist,0,12,0.0
pseudonyms,0,1,0.0
pseuodomonas,0,1,0.0
psl,0,1,0.0
pss,0,1,0.0
pssi,0,2,0.0
psyche,0,4,0.0
psychiatric,0,7,0.0
psychiatrist,0,8,0.0
psychiatry,0,2,0.0
psychic,0,1,0.0
psycho,0,4,0.0
psychoanalyst,0,2,0.0
psychoanalytic,0,1,0.0
psychological,0,90,0.0
psychologically,0,15,0.0
publicanonymous,0,1,0.0
publicise,0,2,0.0
pulses,0,1,0.0
pullback,0,2,0.0
puff,0,2,0.0
puffer,0,1,0.0
puffy,0,1,0.0
puigdemont,0,1,0.0
puley,0,1,0.0
pulitzer,0,5,0.0
pull,0,65,0.0
pulled,0,135,0.0
publicised,0,7,0.0
puller,0,1,0.0
pulley,0,1,0.0
pulling,0,45,0.0
pullout,0,1,0.0
pulls,0,15,0.0
pulmonary,0,1,0.0
pulse,0,2,0.0
puerto,0,4,0.0
puerta,0,1,0.0
puerile,0,1,0.0
puente,0,1,0.0
publicises,0,2,0.0
publicity,0,6,0.0
publicly,0,205,0.0
publics,0,1,0.0
publish,0,19,0.0
published,0,225,0.0
publisher,0,6,0.0
publishers,0,4,0.0
publishing,0,22,0.0
pubmed,0,1,0.0
puckered,0,1,0.0
puddle,0,1,0.0
puddles,0,1,0.0
pueblo,0,2,0.0
pueden,0,1,0.0
propagandist,0,3,0.0
propaganda,0,102,0.0
prop,0,4,0.0
primer,0,2,0.0
prima,0,4,0.0
primacy,0,6,0.0
primakov,0,1,0.0
primaried,0,1,0.0
primaries,0,22,0.0
primarily,0,59,0.0
primed,0,3,0.0
primera,0,1,0.0
principal,0,28,0.0
primers,0,1,0.0
primetime,0,1,0.0
primitive,0,7,0.0
primordial,0,1,0.0
prince,0,48,0.0
princekouta,0,1,0.0
princess,0,3,0.0
priggishness,0,1,0.0
priests,0,8,0.0
priestly,0,1,0.0
priesthood,0,1,0.0
preventive,0,2,0.0
prevents,0,24,0.0
preview,0,4,0.0
previewing,0,1,0.0
previously,0,380,0.0
prey,0,2,0.0
price,0,210,0.0
priced,0,6,0.0
priceless,0,2,0.0
prices,0,48,0.0
prickly,0,4,0.0
pride,0,39,0.0
prided,0,3,0.0
prides,0,5,0.0
priest,0,12,0.0
princeton,0,5,0.0
principally,0,3,0.0
prevented,0,153,0.0
privacy,0,26,0.0
prisoner,0,201,0.0
prisoners,0,344,0.0
prisons,0,137,0.0
pristina,0,1,0.0
pristine,0,2,0.0
pollsters,0,3,0.0
pritipatel,0,1,0.0
privately,0,35,0.0
principle,0,62,0.0
privatisation,0,1,0.0
privatize,0,1,0.0
privilege,0,16,0.0
privileged,0,9,0.0
privileges,0,12,0.0
priyamvada,0,1,0.0
priyanka,0,1,0.0
prison,0,249,0.0
prism,0,8,0.0
priority,0,112,0.0
prioritizing,0,2,0.0
principled,0,35,0.0
principles,0,74,0.0
print,0,10,0.0
printed,0,13,0.0
printer,0,2,0.0
printers,0,2,0.0
printing,0,4,0.0
prints,0,1,0.0
prio,0,1,0.0
prior,0,154,0.0
priorities,0,49,0.0
prioritise,0,27,0.0
prioritised,0,12,0.0
prioritises,0,5,0.0
prioritising,0,14,0.0
prevention,0,29,0.0
preventative,0,5,0.0
proof,0,70,0.0
presse,0,12,0.0
presidencyza,0,2,0.0
presidente,0,2,0.0
presidential,0,104,0.0
presidentruvi,0,1,0.0
presidents,0,44,0.0
presides,0,1,0.0
presiding,0,7,0.0
pressed,0,68,0.0
pressuring,0,40,0.0
presses,0,14,0.0
pressfreedom,0,4,0.0
pressing,0,57,0.0
pressley,0,8,0.0
presssec,0,3,0.0
presstv,0,1,0.0
pressured,0,28,0.0
presidency,0,77,0.0
presidencies,0,2,0.0
presided,0,6,0.0
preside,0,2,0.0
present,0,245,0.0
presentable,0,1,0.0
presentation,0,10,0.0
presentations,0,4,0.0
presented,0,144,0.0
presenter,0,147,0.0
presenters,0,3,0.0
presenting,0,26,0.0
presently,0,4,0.0
presents,0,26,0.0
preservation,0,15,0.0
preserve,0,44,0.0
preserved,0,7,0.0
preserves,0,5,0.0
preserving,0,26,0.0
pressures,0,22,0.0
pressurise,0,1,0.0
preventable,0,12,0.0
prevail,0,19,0.0
pretoria,0,22,0.0
pretorius,0,1,0.0
pretrial,0,2,0.0
pretsell,0,1,0.0
prettiest,0,1,0.0
pretty,0,51,0.0
pretzel,0,2,0.0
prevailed,0,14,0.0
pressurized,0,1,0.0
prevailing,0,14,0.0
prevails,0,6,0.0
prevalence,0,4,0.0
prevalent,0,7,0.0
prevaricating,0,1,0.0
prevarication,0,1,0.0
prevent,0,456,0.0
pretexts,0,4,0.0
pretext,0,52,0.0
pretentious,0,2,0.0
pretends,0,2,0.0
prestige,0,3,0.0
prestigious,0,9,0.0
preston,0,1,0.0
presumably,0,19,0.0
presume,0,1,0.0
presumed,0,34,0.0
presuming,0,1,0.0
presumption,0,1,0.0
presumptive,0,4,0.0
presuppose,0,1,0.0
pretence,0,14,0.0
pretences,0,3,0.0
pretend,0,18,0.0
pretended,0,1,0.0
pretending,0,4,0.0
prize,0,31,0.0
prized,0,5,0.0
prizes,0,4,0.0
prohibited_white_phosphorus,0,1,0.0
progression,0,2,0.0
progressive,0,132,0.0
progressiveness,0,1,0.0
progressives,0,41,0.0
progressivism,0,1,0.0
prohibit,0,14,0.0
prohibited,0,55,0.0
prohibiting,0,14,0.0
projecting,0,5,0.0
prohibition,0,22,0.0
prohibitions,0,4,0.0
prohibitively,0,1,0.0
prohíbe,0,1,0.0
project,0,163,0.0
projected,0,17,0.0
projectile,0,16,0.0
progressing,0,8,0.0
progresses,0,2,0.0
progressed,0,7,0.0
progress,0,117,0.0
profiteering,0,1,0.0
profiting,0,4,0.0
profits,0,13,0.0
profound,0,38,0.0
profoundly,0,13,0.0
profusely,0,3,0.0
progesterone,0,1,0.0
program,0,30,0.0
programmatic,0,1,0.0
programme,0,227,0.0
programmer,0,2,0.0
programmers,0,2,0.0
programmes,0,37,0.0
programming,0,5,0.0
programs,0,5,0.0
projectiles,0,39,0.0
projection,0,4,0.0
pro,0,396,0.0
prompted,0,109,0.0
promoted,0,26,0.0
promoter,0,2,0.0
promoters,0,1,0.0
promoting,0,59,0.0
promotion,0,12,0.0
promotions,0,2,0.0
prompt,0,30,0.0
prompting,0,85,0.0
projections,0,2,0.0
promptly,0,17,0.0
prompts,0,3,0.0
prone,0,9,0.0
pronged,0,9,0.0
pronounced,0,44,0.0
pronouncement,0,8,0.0
pronouncements,0,6,0.0
promote,0,67,0.0
promising,0,62,0.0
promises,0,52,0.0
promised,0,213,0.0
projectmeshkat,0,2,0.0
projects,0,68,0.0
proliferate,0,1,0.0
proliferated,0,3,0.0
proliferating,0,2,0.0
proliferation,0,9,0.0
prolific,0,3,0.0
prolong,0,18,0.0
prolonged,0,49,0.0
prolonging,0,7,0.0
prominence,0,19,0.0
prominent,0,131,0.0
prominently,0,9,0.0
promiscuous,0,1,0.0
promise,0,74,0.0
profit,0,42,0.0
profiling,0,5,0.0
profiles,0,5,0.0
processions,0,12,0.0
proceeding,0,18,0.0
proceedings,0,43,0.0
proceeds,0,10,0.0
processed,0,9,0.0
processes,0,22,0.0
processing,0,21,0.0
procession,0,93,0.0
proche,0,1,0.0
profile,0,60,0.0
proclaim,0,11,0.0
proclaimed,0,27,0.0
proclaiming,0,11,0.0
proclaims,0,5,0.0
proclamation,0,2,0.0
proclamations,0,2,0.0
proclivity,0,1,0.0
proceeded,0,23,0.0
proceed,0,55,0.0
procedures,0,60,0.0
procedure,0,33,0.0
proactive,0,10,0.0
proactively,0,3,0.0
probability,0,6,0.0
probable,0,11,0.0
probably,0,124,0.0
probation,0,1,0.0
probe,0,118,0.0
probed,0,1,0.0
probes,0,20,0.0
probing,0,6,0.0
probity,0,1,0.0
problem,0,174,0.0
problematic,0,22,0.0
problems,0,103,0.0
procedural,0,9,0.0
procrastinate,0,3,0.0
procrastinating,0,2,0.0
procrastination,0,1,0.0
profanities,0,1,0.0
profbensaul,0,2,0.0
profess,0,3,0.0
professed,0,5,0.0
professes,0,3,0.0
profession,0,20,0.0
professional,0,69,0.0
professionalism,0,11,0.0
professionally,0,2,0.0
professionals,0,39,0.0
professionnel,0,1,0.0
professions,0,6,0.0
professors,0,14,0.0
proffer,0,1,0.0
proficiency,0,1,0.0
proficient,0,3,0.0
profanity,0,1,0.0
profane,0,1,0.0
procreation,0,1,0.0
prof,0,3,0.0
procure,0,4,0.0
procurement,0,3,0.0
prodding,0,1,0.0
produce,0,64,0.0
produced,0,156,0.0
producer,0,130,0.0
producers,0,28,0.0
produces,0,12,0.0
producing,0,20,0.0
product,0,42,0.0
production,0,63,0.0
productions,0,2,0.0
productive,0,12,0.0
productivity,0,1,0.0
products,0,48,0.0
pollutants,0,2,0.0
plitnick,0,1,0.0
pollster,0,4,0.0
paxton,0,1,0.0
pause,0,268,0.0
paused,0,36,0.0
pauses,0,68,0.0
pausing,0,13,0.0
pave,0,26,0.0
paved,0,27,0.0
paveh,0,1,0.0
pavel,0,3,0.0
pavement,0,9,0.0
pavers,0,2,0.0
paves,0,8,0.0
paveway,0,1,0.0
pavilion,0,2,0.0
pavilions,0,2,0.0
paving,0,23,0.0
pavliuk,0,1,0.0
pawns,0,3,0.0
paulpogba,0,1,0.0
paulo,0,5,0.0
pauline,0,2,0.0
patterned,0,5,0.0
patronage,0,2,0.0
patronis,0,1,0.0
patronising,0,1,0.0
patrons,0,7,0.0
pats,0,1,0.0
patten,0,2,0.0
pattern,0,69,0.0
patterns,0,11,0.0
pauldoherty___,0,1,0.0
patting,0,3,0.0
patton,0,1,0.0
patty,0,4,0.0
pau,0,2,0.0
paul,0,33,0.0
paula,0,1,0.0
paulbongiorno,0,1,0.0
pax,0,5,0.0
pay,0,180,0.0
patrols,0,23,0.0
payback,0,2,0.0
pcff,0,1,0.0
pcgr,0,1,0.0
pchr,0,7,0.0
pchrgaza,0,1,0.0
pcq07v4qpr,0,1,0.0
pdf,0,36,0.0
pdifcdno0b,0,1,0.0
pdpmvusubg,0,1,0.0
pdsutter,0,1,0.0
peace,0,797,0.0
peacebuilding,0,3,0.0
peaceful,0,133,0.0
peacefully,0,40,0.0
peacekeeper,0,1,0.0
peacekeepers,0,9,0.0
peacekeeping,0,25,0.0
peacemaker,0,9,0.0
pcdwqt8n0b,0,1,0.0
pcc,0,1,0.0
pcbs,0,2,0.0
payoff,0,1,0.0
paycheck,0,1,0.0
paycheque,0,1,0.0
paying,0,64,0.0
payloads,0,1,0.0
paymasters,0,1,0.0
payment,0,13,0.0
payments,0,28,0.0
payroll,0,2,0.0
pcati,0,1,0.0
paz,0,1,0.0
pbc,0,2,0.0
pbo521jtdz,0,1,0.0
pbs,0,3,0.0
pbuh,0,1,0.0
pc,0,1,0.0
pc9eqwtofv,0,1,0.0
patron,0,7,0.0
patrolling,0,10,0.0
peacemaking,0,6,0.0
patented,0,1,0.0
pastoral,0,4,0.0
pastors,0,1,0.0
pastries,0,4,0.0
pastry,0,3,0.0
pasts,0,1,0.0
pasture,0,1,0.0
pastureland,0,1,0.0
pastures,0,4,0.0
pat,0,15,0.0
patarachoke,0,1,0.0
patch,0,9,0.0
patches,0,1,0.0
patching,0,1,0.0
patchwork,0,4,0.0
patchy,0,2,0.0
patek,0,1,0.0
patel,0,29,0.0
pastor,0,16,0.0
pasting,0,1,0.0
pastimes,0,1,0.0
passively,0,5,0.0
passes,0,46,0.0
passing,0,115,0.0
passion,0,13,0.0
passionate,0,20,0.0
passionately,0,1,0.0
passions,0,3,0.0
passive,0,15,0.0
passivity,0,1,0.0
pastime,0,1,0.0
passover,0,50,0.0
passport,0,28,0.0
passports,0,27,0.0
passé,0,1,0.0
pasta,0,8,0.0
paste,0,7,0.0
pastiche,0,1,0.0
patent,0,1,0.0
patently,0,3,0.0
patrolled,0,8,0.0
paternal,0,3,0.0
patmcfaddenmp,0,1,0.0
patria,0,1,0.0
patriarch,0,12,0.0
patriarchal,0,1,0.0
patriarchate,0,10,0.0
patriarchs,0,8,0.0
patriarchy,0,1,0.0
patrice,0,1,0.0
patricia,0,3,0.0
patrick,0,15,0.0
patrimony,0,1,0.0
patriot,0,3,0.0
patriotic,0,14,0.0
patriotically,0,1,0.0
patriotism,0,1,0.0
patriots,0,2,0.0
patrol,0,32,0.0
patir,0,1,0.0
patio,0,1,0.0
patina,0,1,0.0
pathologically,0,1,0.0
paternalism,0,1,0.0
paternalistically,0,1,0.0
paterson,0,2,0.0
path,0,129,0.0
pathetic,0,11,0.0
pathetically,0,1,0.0
pathological,0,4,0.0
pathologise,0,1,0.0
patiently,0,5,0.0
pathologist,0,2,0.0
pathologists,0,1,0.0
paths,0,10,0.0
pathway,0,18,0.0
pathways,0,2,0.0
patience,0,33,0.0
patient,0,49,0.0
peacemakers,0,3,0.0
peaceniks,0,1,0.0
polls,0,72,0.0
perello,0,5,0.0
peppers,0,2,0.0
pepsi,0,2,0.0
pepsodent,0,1,0.0
peralta,0,1,0.0
peralto,0,1,0.0
perce,0,1,0.0
perceive,0,11,0.0
perceived,0,62,0.0
perceives,0,8,0.0
perceiving,0,2,0.0
percentage,0,26,0.0
perceptibly,0,1,0.0
perception,0,30,0.0
perceptions,0,13,0.0
perch,0,1,0.0
perched,0,10,0.0
percy,0,1,0.0
peppered,0,4,0.0
pepper,0,22,0.0
pep,0,3,0.0
pennsylvania,0,30,0.0
penetrators,0,1,0.0
penholder,0,1,0.0
peninsula,0,49,0.0
penn,0,3,0.0
penned,0,13,0.0
pennies,0,1,0.0
penning,0,1,0.0
penny,0,11,0.0
peoplesforumnyc,0,2,0.0
pens,0,4,0.0
pension,0,1,0.0
pensions,0,1,0.0
pent,0,4,0.0
pentagon,0,72,0.0
pentecost,0,1,0.0
peoples,0,53,0.0
perdu,0,1,0.0
peremptory,0,1,0.0
penetrating,0,12,0.0
perennial,0,1,0.0
peril,0,13,0.0
perilous,0,14,0.0
perilously,0,3,0.0
perils,0,5,0.0
perimeter,0,15,0.0
perimeters,0,1,0.0
periodic,0,10,0.0
periodical,0,1,0.0
periodically,0,12,0.0
periods,0,47,0.0
peripheral,0,1,0.0
peripherally,0,1,0.0
periphery,0,10,0.0
perishables,0,1,0.0
perished,0,7,0.0
perishes,0,1,0.0
perishing,0,1,0.0
peri,0,1,0.0
perfunctory,0,4,0.0
perfumes,0,1,0.0
perforated,0,1,0.0
perennially,0,1,0.0
peres,0,8,0.0
perez,0,2,0.0
perfect,0,12,0.0
perfectly,0,16,0.0
perfidious,0,1,0.0
perforate,0,1,0.0
perform,0,43,0.0
perfumed,0,1,0.0
performances,0,10,0.0
performative,0,16,0.0
performed,0,25,0.0
performer,0,1,0.0
performing,0,28,0.0
performs,0,1,0.0
perfume,0,2,0.0
penetration,0,2,0.0
penetrated,0,6,0.0
peacenowus,0,1,0.0
peering,0,2,0.0
